cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
6.51,14.39,2405.0,59.0,1.0,1.32568359375,110.45,2.559,721.16
5.71,86.86,2379.0,75.0,96.0,1.32568359375,99.82,2.552,723.23
5.96,81.98,2379.0,72.0,96.0,1.29931640625,103.54,2.556,725.29
5.59,82.01,2379.0,72.0,96.0,1.29931640625,104.8,2.559,727.35
5.67,70.15,2379.0,66.0,33.0,1.35546875,105.69,2.562,729.4
5.75,79.82,2379.0,76.0,96.0,1.35546875,106.24,2.564,731.46
5.68,72.87,2398.0,74.0,96.0,1.35546875,106.99,2.565,733.52
5.72,71.84,2379.0,76.0,96.0,1.32666015625,107.44,2.568,735.59
5.77,72.09,2385.0,75.0,96.0,1.32666015625,108.11,2.569,737.65
5.88,63.05,2385.0,74.0,96.0,1.30029296875,111.09,2.598,739.72
6.46,15.69,2411.0,63.0,2.0,1.30029296875,110.68,2.978,741.75
6.44,15.48,2411.0,63.0,1.0,1.30029296875,110.13,3.289,743.79
6.51,15.15,2405.0,62.0,1.0,1.27587890625,109.58,3.6,745.83
6.06,85.04,2385.0,73.0,92.0,1.27587890625,99.96,2.552,747.87
5.77,68.44,2372.0,73.0,96.0,1.25341796875,107.87,2.556,749.91
5.69,69.33,2379.0,77.0,96.0,1.25341796875,106.72,2.559,752.04
5.89,71.66,2385.0,73.0,96.0,1.25341796875,105.29,2.56,754.15
5.75,80.66,2379.0,76.0,96.0,1.3134765625,105.81,2.561,756.21
5.65,71.22,2398.0,76.0,96.0,1.3134765625,106.53,2.562,758.27
5.78,72.39,2379.0,71.0,41.0,1.2880859375,107.44,2.564,760.34
5.71,72.24,2392.0,77.0,96.0,1.2880859375,108.35,2.566,762.4
5.77,65.74,2379.0,73.0,41.0,1.2646484375,110.71,2.568,764.45
6.39,15.89,2411.0,65.0,1.0,1.2646484375,110.72,2.947,766.51
6.41,15.73,2411.0,64.0,2.0,1.2646484375,110.17,3.258,768.55
6.35,15.67,2411.0,64.0,2.0,1.2431640625,109.68,3.565,770.59
6.1,63.3,2379.0,77.0,77.0,1.2431640625,99.86,2.554,772.63
5.66,68.33,2411.0,67.0,96.0,1.2236328125,108.25,2.556,774.7
5.77,87.24,2379.0,80.0,96.0,1.2236328125,101.13,2.556,776.83
5.83,46.03,2411.0,67.0,96.0,1.2236328125,110.93,2.703,778.89
6.4,15.78,2411.0,64.0,2.0,1.20556640625,110.55,3.035,780.93
6.28,15.62,2411.0,64.0,2.0,1.20556640625,109.98,3.341,782.98
6.67,15.54,2411.0,63.0,1.0,1.349609375,109.45,3.652,785.02
5.83,88.07,2379.0,75.0,96.0,1.349609375,103.0,2.55,787.06
5.68,86.35,2379.0,73.0,96.0,1.349609375,103.76,2.55,789.1
6.16,15.72,2411.0,64.0,1.0,1.40185546875,110.78,2.897,791.17
6.49,15.62,2411.0,63.0,2.0,1.40185546875,110.28,3.204,793.21
6.41,15.49,2411.0,63.0,2.0,1.36962890625,109.73,3.516,795.25
6.16,46.2,2385.0,73.0,90.0,1.36962890625,99.85,2.554,797.29
5.65,86.7,2372.0,76.0,96.0,1.33984375,99.86,2.554,799.36
5.65,86.73,2379.0,74.0,96.0,1.33984375,100.59,2.555,801.4
5.81,67.07,2385.0,74.0,96.0,1.33984375,111.06,2.627,803.47
6.43,15.67,2411.0,64.0,1.0,1.47314453125,110.71,2.965,805.51
6.53,15.54,2411.0,63.0,2.0,1.47314453125,110.15,3.278,807.55
6.41,15.48,2411.0,63.0,1.0,1.43505859375,109.63,3.586,809.59
5.97,80.63,2385.0,75.0,96.0,1.43505859375,99.6,2.539,811.63
5.68,65.88,2398.0,76.0,96.0,1.43505859375,104.61,2.542,813.69
5.74,88.92,2366.0,79.0,96.0,1.39990234375,100.94,2.539,815.83
5.98,40.67,2411.0,66.0,96.0,1.39990234375,111.02,2.702,817.9
6.44,15.77,2411.0,64.0,1.0,1.36767578125,110.57,3.039,819.94
6.65,15.64,2411.0,63.0,2.0,1.36767578125,110.02,3.348,821.98
6.49,15.48,2411.0,63.0,1.0,1.36767578125,109.47,3.671,824.02
5.76,86.02,2379.0,72.0,96.0,1.337890625,99.21,2.538,826.06
5.66,64.44,2405.0,73.0,96.0,1.337890625,99.93,2.539,828.13
5.6,86.68,2385.0,78.0,96.0,1.39111328125,99.94,2.539,830.19
6.03,26.55,2411.0,65.0,2.0,1.39111328125,110.89,2.733,832.26
6.41,15.77,2411.0,64.0,2.0,1.359375,110.47,3.066,834.3
6.48,15.63,2411.0,63.0,1.0,1.359375,109.92,3.375,836.34
6.39,15.54,2411.0,63.0,2.0,1.359375,109.36,3.693,838.38
5.65,85.45,2379.0,75.0,96.0,1.4111328125,101.05,2.538,840.43
5.7,85.4,2379.0,77.0,96.0,1.4111328125,101.8,2.538,842.49
6.23,74.12,2385.0,75.0,82.0,1.45849609375,109.05,2.538,844.55
6.38,15.84,2411.0,64.0,1.0,1.45849609375,110.69,2.953,846.61
6.43,15.63,2411.0,63.0,2.0,1.45849609375,110.14,3.263,848.65
6.51,15.52,2411.0,62.0,1.0,1.58203125,109.58,3.574,850.69
6.05,74.97,2385.0,73.0,96.0,1.58203125,100.05,2.538,852.73
5.63,65.41,2405.0,71.0,96.0,1.53515625,104.32,2.541,854.77
5.7,85.05,2379.0,78.0,96.0,1.53515625,100.78,2.538,856.91
5.75,34.21,2411.0,65.0,96.0,1.53515625,110.96,2.713,858.95
6.46,15.7,2411.0,63.0,1.0,1.4921875,110.54,3.047,860.99
6.55,15.55,2411.0,63.0,2.0,1.4921875,110.01,3.363,863.03
6.47,15.45,2411.0,62.0,1.0,1.45263671875,109.44,3.684,865.08
5.7,84.75,2379.0,75.0,96.0,1.45263671875,100.7,2.538,867.12
5.7,86.32,2379.0,72.0,85.0,1.45263671875,101.92,2.538,869.17
13.36,69.36,2424.0,74.0,96.0,1.57666015625,109.23,2.537,871.22
6.31,15.83,2411.0,64.0,2.0,1.57666015625,110.64,2.923,873.28
6.4,15.67,2411.0,63.0,2.0,1.61083984375,110.09,3.231,875.31
6.48,15.54,2411.0,63.0,1.0,1.61083984375,109.55,3.539,877.36
6.07,63.44,2418.0,76.0,96.0,1.64208984375,99.35,2.538,879.39
6.13,78.87,2392.0,73.0,96.0,1.64208984375,108.73,2.538,881.44
5.73,87.79,2405.0,78.0,96.0,1.64208984375,100.14,2.538,883.48
5.73,76.68,2418.0,78.0,96.0,1.59033203125,109.57,2.538,885.55
6.33,15.78,2411.0,64.0,1.0,1.59033203125,110.67,2.961,887.59
6.32,15.61,2411.0,63.0,2.0,1.70361328125,110.16,3.267,889.63
6.49,15.54,2411.0,63.0,1.0,1.70361328125,109.6,3.579,891.67
6.04,76.04,2398.0,77.0,96.0,1.70361328125,99.84,2.555,893.71
6.93,68.63,2418.0,69.0,96.0,2.2080078125,105.82,2.557,895.79
5.77,89.03,2398.0,74.0,96.0,2.2080078125,101.16,2.557,897.91
5.87,47.8,2411.0,66.0,96.0,2.11083984375,111.0,2.7,899.97
6.83,15.68,2411.0,64.0,2.0,2.11083984375,110.61,3.012,902.01
6.57,15.58,2411.0,63.0,1.0,2.11083984375,110.15,3.287,904.05
6.75,15.52,2411.0,63.0,1.0,2.021484375,109.58,3.595,906.09
5.89,83.3,2418.0,77.0,18.0,2.021484375,101.15,2.557,908.13
5.75,70.39,2424.0,77.0,96.0,2.01953125,101.88,2.558,910.19
5.62,77.24,2418.0,76.0,96.0,2.01953125,109.09,2.557,912.23
6.12,15.92,2411.0,64.0,2.0,2.17822265625,110.86,2.83,914.29
6.38,15.66,2411.0,63.0,1.0,2.17822265625,110.41,3.145,916.33
6.39,15.56,2411.0,63.0,1.0,2.17822265625,109.86,3.453,918.37
6.38,22.7,2411.0,62.0,1.0,2.08349609375,108.59,2.563,920.41
5.89,80.75,2405.0,75.0,96.0,2.08349609375,109.13,2.556,922.61
5.78,88.65,2405.0,77.0,96.0,1.99658203125,102.55,2.556,924.65
5.96,30.67,2411.0,66.0,2.0,1.99658203125,110.91,2.748,926.71
6.42,15.68,2411.0,63.0,1.0,1.99658203125,110.46,3.078,928.75
6.58,15.62,2411.0,63.0,1.0,1.91650390625,109.95,3.387,930.79
6.51,15.5,2411.0,62.0,2.0,1.91650390625,109.37,3.708,932.83
5.67,89.87,2385.0,74.0,96.0,1.8427734375,99.86,2.554,934.87
5.61,81.93,2398.0,74.0,95.0,1.8427734375,100.61,2.554,936.93
5.81,74.42,2385.0,77.0,96.0,1.8427734375,108.49,2.554,939.0
6.12,21.88,2411.0,65.0,80.0,1.77490234375,110.88,2.764,941.06
6.48,15.72,2411.0,64.0,1.0,1.77490234375,110.44,3.096,943.1
6.47,15.6,2411.0,63.0,2.0,1.71240234375,109.92,3.406,945.14
6.35,15.4,2411.0,63.0,1.0,1.71240234375,109.35,3.723,947.18
5.7,87.48,2411.0,77.0,96.0,1.6552734375,101.14,2.555,949.23
5.67,87.18,2398.0,73.0,96.0,1.6552734375,101.88,2.555,951.27
5.6,79.57,2418.0,77.0,96.0,1.6552734375,108.83,2.554,953.33
6.45,15.74,2411.0,64.0,1.0,1.76318359375,110.71,2.952,955.39
6.43,15.6,2411.0,63.0,1.0,1.76318359375,110.19,3.259,957.44
6.48,15.47,2411.0,63.0,1.0,1.70166015625,109.66,3.566,959.48
6.0,68.59,2424.0,75.0,96.0,1.70166015625,99.6,2.553,961.52
5.57,70.41,2398.0,74.0,96.0,1.70166015625,109.09,2.555,963.59
6.03,89.84,2379.0,79.0,96.0,1.7255859375,100.91,2.553,965.7
8.23,52.45,2405.0,76.0,96.0,1.7255859375,110.89,2.692,967.75
7.6,15.76,2411.0,64.0,2.0,1.66748046875,110.47,3.044,969.79
6.54,15.56,2411.0,63.0,1.0,1.66748046875,109.93,3.355,971.83
6.36,15.47,2411.0,63.0,2.0,1.66748046875,109.41,3.66,973.87
10.28,85.86,2392.0,74.0,96.0,1.6943359375,99.72,2.553,975.91
13.64,59.71,2418.0,77.0,11.0,1.6943359375,100.79,2.554,977.98
14.78,81.07,2411.0,77.0,96.0,1.79931640625,100.97,2.554,980.06
12.25,30.38,2411.0,66.0,96.0,1.79931640625,110.75,2.747,982.21
11.12,15.82,2411.0,64.0,2.0,1.8154296875,110.28,3.094,984.25
11.57,15.77,2411.0,63.0,2.0,1.8154296875,109.75,3.442,986.28
10.56,25.67,2411.0,64.0,39.0,1.8154296875,106.3,2.562,988.32
9.6,85.34,2379.0,74.0,96.0,1.75,98.98,2.555,990.43
9.22,84.3,2411.0,78.0,96.0,1.75,99.92,2.325,992.49
9.47,73.11,2372.0,70.0,96.0,1.77001953125,108.79,2.324,994.52
9.4,16.4,2411.0,66.0,2.0,1.77001953125,110.78,2.78,996.57
10.05,15.89,2411.0,64.0,1.0,1.77001953125,110.32,3.125,998.62
9.56,15.79,2411.0,64.0,2.0,1.78857421875,109.73,3.474,1000.65
9.64,47.91,2418.0,66.0,2.0,1.78857421875,99.95,2.529,1002.68
9.67,83.36,2392.0,75.0,96.0,1.8056640625,100.69,2.529,1004.74
9.21,87.19,2366.0,79.0,96.0,1.8056640625,101.21,2.53,1006.79
9.1,64.03,2411.0,68.0,2.0,1.8056640625,110.99,2.626,1008.83
10.01,16.12,2411.0,65.0,2.0,1.8212890625,110.58,2.974,1010.88
10.25,15.95,2411.0,64.0,2.0,1.8212890625,110.06,3.289,1012.92
10.22,15.88,2411.0,64.0,2.0,1.8359375,109.53,3.609,1014.95
11.04,87.16,2385.0,78.0,96.0,1.8359375,100.66,2.528,1016.98
10.44,67.3,2392.0,78.0,96.0,1.8359375,101.34,2.529,1019.01
9.68,74.3,2385.0,79.0,96.0,1.84912109375,109.12,2.529,1021.06
10.32,22.17,2411.0,66.0,1.0,1.84912109375,110.77,2.771,1023.12
10.37,16.0,2411.0,65.0,1.0,1.861328125,110.3,3.114,1025.18
10.59,15.93,2411.0,64.0,2.0,1.861328125,109.84,3.425,1027.24
9.97,16.5,2418.0,64.0,14.0,1.7919921875,109.12,2.563,1029.28
10.17,85.88,2359.0,77.0,96.0,1.7919921875,100.89,2.556,1031.35
9.38,86.76,2385.0,80.0,96.0,1.7919921875,101.64,2.556,1033.42
9.95,58.59,2411.0,69.0,19.0,1.80908203125,110.91,2.667,1035.47
10.51,16.11,2411.0,65.0,2.0,1.80908203125,110.51,3.009,1037.52
10.42,16.0,2411.0,64.0,2.0,1.82470703125,109.97,3.316,1039.56
10.18,15.8,2411.0,64.0,2.0,1.82470703125,109.42,3.631,1041.6
9.09,87.65,2398.0,77.0,96.0,1.82470703125,99.78,2.556,1043.65
10.35,67.56,2385.0,67.0,96.0,1.8388671875,100.77,2.559,1045.69
9.46,86.99,2392.0,79.0,96.0,1.8388671875,100.49,2.557,1047.74
5.78,52.54,2405.0,78.0,39.0,1.771484375,110.9,2.694,1049.78
6.63,15.94,2411.0,65.0,1.0,1.771484375,110.55,3.03,1051.82
6.34,15.77,2411.0,64.0,1.0,1.771484375,110.01,3.335,1053.86
6.56,15.65,2411.0,64.0,1.0,1.8701171875,109.5,3.641,1055.9
6.04,28.95,2411.0,64.0,1.0,1.8701171875,110.93,2.748,1057.94
6.49,15.64,2411.0,63.0,2.0,1.80029296875,110.49,3.081,1059.98
6.51,15.55,2411.0,63.0,2.0,1.80029296875,109.93,3.39,1062.02
6.66,15.45,2411.0,62.0,2.0,1.80029296875,109.37,3.713,1064.06
6.38,15.15,2411.0,62.0,1.0,1.73583984375,110.78,2.893,1066.1
6.46,15.0,2405.0,62.0,2.0,1.73583984375,110.31,3.203,1068.14
6.54,14.92,2411.0,61.0,1.0,1.6767578125,109.76,3.51,1070.18
6.22,45.85,2411.0,62.0,25.0,1.6767578125,99.77,2.551,1072.22
5.66,87.07,2405.0,72.0,96.0,1.703125,99.77,2.551,1074.28
5.68,89.01,2398.0,74.0,96.0,1.703125,100.5,2.552,1076.34
5.73,43.29,2411.0,65.0,96.0,1.703125,111.24,2.256,1078.41
