cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
6.59,15.43,2411.0,64.0,1.0,1.34912109375,110.48,3.108,2590.46
6.76,15.35,2411.0,63.0,1.0,1.32080078125,110.02,3.378,2592.5
6.62,15.24,2411.0,63.0,1.0,1.32080078125,109.59,3.63,2594.54
5.86,78.07,2385.0,76.0,96.0,1.32080078125,99.63,2.565,2596.58
5.57,65.93,2385.0,73.0,90.0,1.294921875,105.86,2.567,2598.62
5.86,88.04,2372.0,78.0,96.0,1.294921875,100.94,2.567,2600.78
5.76,71.16,2385.0,74.0,96.0,1.27099609375,106.07,2.566,2602.83
5.71,72.33,2398.0,75.0,96.0,1.27099609375,107.5,2.566,2604.88
6.07,15.84,2411.0,65.0,1.0,1.2490234375,110.93,2.799,2606.94
6.58,15.52,2411.0,64.0,1.0,1.2490234375,110.56,3.064,2608.98
6.54,15.37,2411.0,63.0,1.0,1.2490234375,110.14,3.312,2611.02
6.51,15.28,2411.0,63.0,1.0,1.22900390625,109.7,3.568,2613.06
6.2,41.17,2405.0,70.0,1.0,1.22900390625,100.24,2.566,2615.1
5.6,86.31,2379.0,72.0,96.0,1.21044921875,99.7,2.563,2617.16
5.61,87.05,2379.0,77.0,96.0,1.21044921875,100.4,2.565,2619.2
5.75,78.05,2379.0,76.0,27.0,1.21044921875,105.79,2.564,2621.27
5.71,72.44,2392.0,74.0,96.0,1.193359375,107.38,2.564,2623.32
5.67,51.94,2411.0,66.0,1.0,1.193359375,111.0,2.674,2625.39
6.49,15.62,2411.0,64.0,1.0,1.177734375,110.73,2.962,2627.43
6.69,15.46,2411.0,63.0,2.0,1.177734375,110.27,3.222,2629.47
6.81,15.36,2411.0,63.0,1.0,1.177734375,109.81,3.481,2631.51
6.45,15.36,2411.0,63.0,1.0,1.24365234375,110.51,2.563,2633.55
5.56,84.78,2379.0,71.0,96.0,1.24365234375,100.38,2.563,2635.6
5.75,85.28,2379.0,75.0,96.0,1.22412109375,101.12,2.565,2637.66
5.69,68.07,2392.0,73.0,96.0,1.22412109375,106.41,2.563,2639.71
5.59,72.1,2379.0,76.0,96.0,1.2060546875,107.92,2.564,2641.76
5.97,36.69,2411.0,65.0,2.0,1.2060546875,110.96,2.718,2643.82
6.48,15.63,2411.0,64.0,1.0,1.2060546875,110.65,2.996,2645.86
6.44,15.47,2411.0,63.0,1.0,1.189453125,110.22,3.248,2647.9
6.68,15.41,2411.0,63.0,1.0,1.189453125,109.81,3.506,2649.94
6.34,15.73,2411.0,63.0,1.0,1.173828125,109.93,2.574,2651.98
5.55,85.21,2379.0,77.0,96.0,1.173828125,100.39,2.565,2654.07
5.69,88.12,2372.0,72.0,96.0,1.173828125,101.11,2.566,2656.11
5.66,67.11,2385.0,73.0,10.0,1.15966796875,105.97,2.565,2658.17
5.67,71.82,2379.0,77.0,96.0,1.15966796875,107.72,2.565,2660.23
5.91,44.63,2385.0,69.0,96.0,1.146484375,111.03,2.673,2662.28
6.53,15.68,2411.0,64.0,1.0,1.146484375,110.75,2.95,2664.32
6.51,15.51,2411.0,63.0,1.0,1.146484375,110.3,3.199,2666.36
6.59,15.37,2411.0,63.0,1.0,1.13427734375,109.87,3.451,2668.4
6.54,15.28,2411.0,62.0,1.0,1.13427734375,109.42,3.708,2670.44
5.58,84.56,2379.0,76.0,96.0,1.123046875,100.4,2.541,2672.48
5.85,80.88,2379.0,74.0,96.0,1.123046875,100.56,2.543,2674.54
5.82,69.01,2405.0,72.0,45.0,1.123046875,105.78,2.542,2676.61
5.59,80.2,2379.0,74.0,96.0,1.193359375,105.78,2.541,2678.67
5.72,71.74,2385.0,76.0,96.0,1.193359375,107.11,2.541,2680.72
6.48,15.71,2411.0,65.0,1.0,1.177734375,110.83,2.862,2682.78
6.63,15.52,2411.0,64.0,1.0,1.177734375,110.41,3.13,2684.82
6.63,15.41,2411.0,63.0,1.0,1.24365234375,109.95,3.39,2686.86
6.68,15.28,2411.0,63.0,1.0,1.24365234375,109.49,3.658,2688.9
6.25,84.39,2379.0,72.0,96.0,1.24365234375,101.1,2.542,2690.94
5.68,69.88,2379.0,78.0,82.0,1.22412109375,101.83,2.542,2692.99
5.57,70.11,2405.0,73.0,96.0,1.22412109375,106.0,2.542,2695.04
5.66,81.7,2379.0,77.0,96.0,1.2060546875,105.99,2.542,2697.08
5.8,69.89,2379.0,76.0,69.0,1.2060546875,111.05,2.542,2699.14
6.51,15.64,2411.0,65.0,1.0,1.2060546875,110.78,2.887,2701.2
6.58,15.58,2411.0,64.0,1.0,1.35009765625,110.37,3.153,2703.23
6.6,15.41,2411.0,63.0,1.0,1.35009765625,109.93,3.407,2705.26
6.67,15.29,2411.0,63.0,1.0,1.32177734375,109.45,3.678,2707.31
5.83,55.14,2379.0,74.0,96.0,1.32177734375,111.07,2.651,2709.35
6.66,15.28,2411.0,63.0,1.0,1.32177734375,110.77,2.932,2711.39
6.59,15.01,2405.0,62.0,1.0,1.37646484375,110.34,3.192,2713.43
6.63,14.89,2405.0,62.0,1.0,1.37646484375,109.85,3.45,2715.47
6.56,14.81,2405.0,61.0,1.0,1.34619140625,109.8,3.124,2717.51
5.66,74.71,2379.0,73.0,96.0,1.34619140625,107.64,2.532,2719.54
6.33,15.22,2411.0,62.0,1.0,1.34619140625,110.81,2.888,2721.59
6.7,14.81,2405.0,61.0,2.0,1.318359375,110.41,3.138,2723.63
6.63,14.39,2405.0,61.0,1.0,1.318359375,109.95,3.399,2725.67
6.55,14.35,2405.0,61.0,1.0,1.29248046875,109.5,3.666,2727.71
5.86,46.09,2379.0,65.0,40.0,1.29248046875,111.08,2.668,2729.75
6.63,14.35,2405.0,61.0,1.0,1.26904296875,110.76,2.952,2731.78
6.57,14.28,2405.0,60.0,1.0,1.26904296875,110.31,3.211,2733.83
6.57,14.2,2405.0,60.0,1.0,1.26904296875,109.86,3.466,2735.86
6.34,14.17,2405.0,60.0,2.0,1.2470703125,110.53,2.536,2737.89
5.58,84.52,2385.0,75.0,96.0,1.2470703125,99.23,2.532,2739.92
5.61,76.19,2385.0,73.0,96.0,1.22705078125,99.95,2.534,2741.96
5.68,70.51,2385.0,66.0,96.0,1.22705078125,108.62,2.533,2744.02
5.84,48.17,2405.0,64.0,96.0,1.22705078125,111.03,2.67,2746.1
6.52,14.88,2405.0,61.0,1.0,1.20849609375,110.7,2.967,2748.14
6.67,14.76,2405.0,61.0,1.0,1.20849609375,110.23,3.234,2750.17
6.5,14.35,2405.0,60.0,1.0,1.19140625,109.77,3.495,2752.21
6.25,22.74,2405.0,60.0,1.0,1.19140625,106.43,2.549,2754.25
5.68,84.12,2385.0,74.0,96.0,1.19140625,99.64,2.542,2756.36
5.61,85.43,2385.0,75.0,96.0,1.17578125,101.0,2.543,2758.42
5.66,69.04,2379.0,73.0,96.0,1.17578125,105.36,2.542,2760.46
5.68,82.01,2379.0,74.0,96.0,1.2421875,105.38,2.542,2762.52
5.65,72.98,2385.0,74.0,96.0,1.2421875,106.71,2.542,2764.57
6.25,15.62,2411.0,63.0,1.0,1.2421875,110.91,2.791,2766.62
6.3,15.04,2405.0,62.0,1.0,1.38330078125,110.56,3.049,2768.65
6.62,14.98,2405.0,62.0,1.0,1.38330078125,110.12,3.306,2770.68
6.63,14.82,2405.0,61.0,1.0,1.3525390625,109.67,3.56,2772.71
6.03,52.98,2398.0,66.0,85.0,1.3525390625,100.87,2.536,2774.74
5.62,66.96,2385.0,72.0,96.0,1.32421875,109.01,2.538,2776.79
5.73,85.11,2379.0,73.0,96.0,1.32421875,101.08,2.538,2778.9
5.7,70.41,2398.0,72.0,96.0,1.32421875,107.23,2.539,2780.95
5.79,73.7,2379.0,75.0,96.0,1.2978515625,107.0,2.537,2783.05
5.7,28.48,2411.0,64.0,72.0,1.2978515625,111.25,2.24,2785.1
