cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
6.17,60.95,2385.0,73.0,96.0,1.15966796875,102.57,2.217,164.06
5.9,63.24,2392.0,74.0,96.0,1.146484375,102.57,2.217,166.12
6.9,59.65,2392.0,74.0,96.0,1.146484375,102.57,2.217,168.18
6.62,58.11,2398.0,75.0,96.0,1.146484375,102.56,2.217,170.23
6.89,66.15,2385.0,76.0,96.0,1.13427734375,102.56,2.218,172.36
6.69,58.95,2398.0,76.0,96.0,1.13427734375,102.56,2.218,174.41
7.43,64.21,2392.0,75.0,96.0,1.20361328125,102.57,2.219,176.54
6.15,60.92,2385.0,74.0,94.0,1.20361328125,102.57,2.219,178.58
5.63,61.97,2398.0,75.0,96.0,1.20361328125,102.58,2.219,180.63
6.36,57.76,2398.0,74.0,96.0,1.34765625,102.57,2.219,182.68
5.79,66.95,2392.0,75.0,96.0,1.34765625,102.56,2.219,184.75
5.96,63.72,2398.0,75.0,96.0,1.3193359375,102.57,2.22,186.81
6.99,57.5,2398.0,75.0,96.0,1.3193359375,102.57,2.22,188.86
6.89,58.42,2392.0,76.0,96.0,1.4541015625,102.57,2.22,190.93
7.11,60.25,2398.0,76.0,96.0,1.4541015625,102.58,2.221,192.99
6.96,60.18,2392.0,76.0,96.0,1.4541015625,102.57,2.221,195.04
5.75,58.84,2398.0,72.0,95.0,1.498046875,102.57,2.222,197.1
6.03,63.43,2392.0,77.0,96.0,1.498046875,102.57,2.222,199.16
6.66,56.57,2385.0,76.0,96.0,1.4580078125,102.57,2.223,201.22
5.97,60.91,2398.0,77.0,94.0,1.4580078125,102.56,2.225,203.36
5.87,59.54,2392.0,76.0,96.0,1.4580078125,102.57,2.225,205.42
7.22,61.12,2392.0,76.0,96.0,1.50146484375,102.58,2.226,207.48
7.2,64.26,2398.0,76.0,96.0,1.50146484375,102.58,2.226,209.54
8.16,60.73,2392.0,75.0,96.0,1.62158203125,102.58,2.227,211.59
7.79,60.5,2392.0,72.0,96.0,1.62158203125,102.58,2.227,213.64
6.99,62.72,2398.0,77.0,96.0,1.62158203125,102.56,2.228,215.7
7.24,60.9,2379.0,77.0,95.0,1.8125,102.56,2.228,217.76
7.15,61.0,2398.0,77.0,96.0,1.8125,102.56,2.228,219.82
7.23,60.81,2398.0,77.0,96.0,1.82763671875,102.56,2.228,221.88
6.53,60.3,2398.0,79.0,96.0,1.82763671875,102.57,2.228,223.94
7.0,63.55,2398.0,76.0,96.0,1.841796875,102.56,2.229,225.99
5.75,63.16,2392.0,77.0,95.0,1.841796875,102.56,2.229,228.05
5.81,64.0,2398.0,77.0,96.0,1.841796875,102.56,2.229,230.11
6.58,67.02,2398.0,78.0,96.0,1.77392578125,102.56,2.229,232.15
6.23,63.96,2398.0,76.0,96.0,1.77392578125,102.57,2.229,234.21
6.68,60.86,2392.0,77.0,96.0,1.7119140625,102.59,2.23,236.26
6.26,62.88,2398.0,79.0,96.0,1.7119140625,102.59,2.23,238.31
6.43,56.56,2392.0,77.0,96.0,1.7119140625,102.58,2.23,240.38
6.35,63.08,2392.0,77.0,96.0,1.65478515625,102.57,2.231,242.44
6.45,60.11,2392.0,79.0,96.0,1.65478515625,102.58,2.231,244.49
6.98,61.57,2398.0,78.0,96.0,1.60205078125,102.58,2.231,246.55
5.88,60.8,2392.0,78.0,96.0,1.60205078125,102.59,2.231,248.61
6.04,59.93,2398.0,77.0,96.0,1.60205078125,102.58,2.232,250.68
6.62,64.49,2398.0,76.0,96.0,1.5537109375,102.58,2.232,252.74
6.38,59.21,2398.0,77.0,96.0,1.5537109375,102.58,2.232,254.8
6.46,59.78,2398.0,77.0,96.0,1.50927734375,102.57,2.232,256.93
6.59,57.24,2385.0,78.0,96.0,1.50927734375,102.58,2.232,259.0
5.74,61.31,2392.0,80.0,96.0,1.46826171875,102.58,2.233,261.1
5.9,61.08,2385.0,78.0,96.0,1.46826171875,102.58,2.233,263.16
6.78,61.0,2392.0,79.0,96.0,1.46826171875,102.58,2.233,265.22
6.13,62.81,2398.0,78.0,96.0,1.4306640625,102.58,2.234,267.28
5.61,60.85,2405.0,73.0,94.0,1.4306640625,102.58,2.234,269.34
6.28,61.56,2392.0,79.0,96.0,1.39599609375,102.59,2.234,271.4
6.86,64.41,2398.0,73.0,94.0,1.39599609375,102.59,2.234,273.46
7.19,65.32,2405.0,74.0,94.0,1.39599609375,102.58,2.234,275.52
7.34,61.35,2398.0,77.0,96.0,1.44482421875,102.57,2.235,277.58
7.46,68.13,2392.0,78.0,96.0,1.44482421875,102.57,2.235,279.63
7.53,59.04,2392.0,75.0,96.0,1.4091796875,102.57,2.235,281.69
6.8,68.92,2398.0,80.0,96.0,1.4091796875,102.56,2.236,283.8
6.47,63.31,2392.0,78.0,96.0,1.3759765625,102.56,2.236,285.84
5.88,61.53,2392.0,78.0,94.0,1.3759765625,102.56,2.236,287.9
6.3,62.33,2392.0,81.0,96.0,1.3759765625,102.56,2.236,289.95
6.03,59.07,2398.0,77.0,96.0,1.345703125,102.56,2.236,292.0
5.9,60.3,2385.0,78.0,96.0,1.345703125,102.58,2.237,294.08
7.09,61.13,2398.0,80.0,96.0,1.31787109375,102.58,2.237,296.21
